scenario,type,id,x,y,z
scenario_04_confirmed,enddevice,13,175.27,1775.31,1.50
scenario_04_confirmed,enddevice,14,717.71,1592.06,1.50
scenario_04_confirmed,enddevice,15,-614.18,1300.41,1.50
scenario_04_confirmed,enddevice,16,-351.95,-1264.19,1.50
scenario_04_confirmed,enddevice,17,1538.63,-1874.11,1.50
scenario_04_confirmed,enddevice,18,1786.71,1519.13,1.50
scenario_04_confirmed,enddevice,19,1719.62,-85.41,1.50
scenario_04_confirmed,enddevice,20,-1483.86,566.99,1.50
scenario_04_confirmed,enddevice,21,-877.31,-1734.78,1.50
scenario_04_confirmed,enddevice,22,-317.84,748.49,1.50
scenario_04_confirmed,enddevice,23,-1508.03,-1967.74,1.50
scenario_04_confirmed,enddevice,24,-806.38,-1425.05,1.50
scenario_04_confirmed,enddevice,25,-1576.86,779.69,1.50
scenario_04_confirmed,enddevice,26,-1858.48,-1549.61,1.50
scenario_04_confirmed,enddevice,27,1085.79,1729.54,1.50
scenario_04_confirmed,enddevice,28,236.39,-702.42,1.50
scenario_04_confirmed,enddevice,29,1370.69,-1263.25,1.50
scenario_04_confirmed,enddevice,30,1664.29,920.87,1.50
scenario_04_confirmed,enddevice,31,1245.40,127.27,1.50
scenario_04_confirmed,enddevice,32,-474.29,-1637.55,1.50
scenario_04_confirmed,enddevice,33,-1441.87,-1804.04,1.50
scenario_04_confirmed,enddevice,34,-494.15,-39.01,1.50
scenario_04_confirmed,enddevice,35,1306.17,679.28,1.50
scenario_04_confirmed,enddevice,36,-661.35,1703.80,1.50
scenario_04_confirmed,enddevice,37,-121.17,-68.19,1.50
scenario_04_confirmed,enddevice,38,-1290.19,-1579.00,1.50
scenario_04_confirmed,enddevice,39,-1780.77,-1990.87,1.50
scenario_04_confirmed,enddevice,40,-1055.97,-1558.31,1.50
scenario_04_confirmed,enddevice,41,-1750.38,-1464.16,1.50
scenario_04_confirmed,enddevice,42,1452.57,-1167.33,1.50
scenario_04_confirmed,enddevice,43,1563.09,1377.62,1.50
scenario_04_confirmed,enddevice,44,-458.63,-38.40,1.50
scenario_04_confirmed,enddevice,45,53.77,1271.85,1.50
scenario_04_confirmed,enddevice,46,-1724.01,-1573.16,1.50
scenario_04_confirmed,enddevice,47,1775.57,-1139.11,1.50
scenario_04_confirmed,enddevice,48,-96.64,568.07,1.50
scenario_04_confirmed,enddevice,49,-1274.77,993.26,1.50
scenario_04_confirmed,enddevice,50,-781.00,1480.45,1.50
scenario_04_confirmed,enddevice,51,329.21,-1648.05,1.50
scenario_04_confirmed,enddevice,52,-1821.78,-759.97,1.50
scenario_04_confirmed,enddevice,53,-780.06,736.83,1.50
scenario_04_confirmed,enddevice,54,451.97,-142.40,1.50
scenario_04_confirmed,enddevice,55,-1990.32,-1923.23,1.50
scenario_04_confirmed,enddevice,56,1555.23,564.68,1.50
scenario_04_confirmed,enddevice,57,138.11,-718.04,1.50
scenario_04_confirmed,enddevice,58,-1127.89,1621.70,1.50
scenario_04_confirmed,enddevice,59,1474.62,-644.56,1.50
scenario_04_confirmed,enddevice,60,650.96,657.74,1.50
scenario_04_confirmed,enddevice,61,-641.43,-620.54,1.50
scenario_04_confirmed,enddevice,62,1208.92,29.42,1.50
scenario_04_confirmed,enddevice,63,-59.60,729.29,1.50
scenario_04_confirmed,enddevice,64,-1099.75,-1923.46,1.50
scenario_04_confirmed,enddevice,65,-424.70,1360.54,1.50
scenario_04_confirmed,enddevice,66,-733.89,-1167.24,1.50
scenario_04_confirmed,enddevice,67,755.25,486.18,1.50
scenario_04_confirmed,enddevice,68,-1989.64,567.84,1.50
scenario_04_confirmed,enddevice,69,1636.39,1167.92,1.50
scenario_04_confirmed,enddevice,70,-22.01,534.82,1.50
scenario_04_confirmed,enddevice,71,-171.68,1615.61,1.50
scenario_04_confirmed,enddevice,72,1183.43,1699.27,1.50
scenario_04_confirmed,enddevice,73,-634.30,1551.44,1.50
scenario_04_confirmed,enddevice,74,-466.34,-1619.30,1.50
scenario_04_confirmed,enddevice,75,-307.42,-730.58,1.50
scenario_04_confirmed,enddevice,76,-1229.07,950.91,1.50
scenario_04_confirmed,enddevice,77,-625.82,415.18,1.50
scenario_04_confirmed,enddevice,78,-1396.23,861.10,1.50
scenario_04_confirmed,enddevice,79,-990.59,-820.25,1.50
scenario_04_confirmed,enddevice,80,888.93,-1211.16,1.50
scenario_04_confirmed,enddevice,81,1395.35,1652.15,1.50
scenario_04_confirmed,enddevice,82,1575.63,-1922.90,1.50
scenario_04_confirmed,enddevice,83,-1789.48,-815.96,1.50
scenario_04_confirmed,enddevice,84,-340.27,-208.44,1.50
scenario_04_confirmed,enddevice,85,-1554.14,-1477.70,1.50
scenario_04_confirmed,enddevice,86,-930.06,1637.95,1.50
scenario_04_confirmed,enddevice,87,101.21,1539.30,1.50
scenario_04_confirmed,enddevice,88,1968.46,1171.90,1.50
scenario_04_confirmed,enddevice,89,-844.66,194.45,1.50
scenario_04_confirmed,enddevice,90,-1064.27,445.19,1.50
scenario_04_confirmed,enddevice,91,-210.09,-840.92,1.50
scenario_04_confirmed,enddevice,92,222.01,1790.07,1.50
scenario_04_confirmed,enddevice,93,-1740.98,429.81,1.50
scenario_04_confirmed,enddevice,94,-432.04,-1841.99,1.50
scenario_04_confirmed,enddevice,95,-1461.71,-831.10,1.50
scenario_04_confirmed,enddevice,96,-556.57,-1960.34,1.50
scenario_04_confirmed,enddevice,97,-1952.32,-82.78,1.50
scenario_04_confirmed,enddevice,98,-69.88,-319.83,1.50
scenario_04_confirmed,enddevice,99,803.59,-202.31,1.50
scenario_05_traffic,gateway,0,0.00,0.00,15.00
scenario_05_traffic,enddevice,0,253.16,-1141.07,1.50
scenario_05_traffic,enddevice,1,-769.41,470.66,1.50
scenario_05_traffic,enddevice,2,1741.53,-681.72,1.50
scenario_05_traffic,enddevice,3,1422.39,966.67,1.50
scenario_05_traffic,enddevice,4,-691.57,-113.13,1.50
scenario_05_traffic,enddevice,5,-1740.89,893.10,1.50
scenario_05_traffic,enddevice,6,-1602.24,1450.72,1.50
scenario_05_traffic,enddevice,7,1676.65,-910.32,1.50
scenario_05_traffic,enddevice,8,169.92,-583.94,1.50
scenario_05_traffic,enddevice,9,-196.97,1552.13,1.50
scenario_05_traffic,enddevice,10,344.09,-607.81,1.50
scenario_05_traffic,enddevice,11,-1492.94,-1888.27,1.50
scenario_05_traffic,enddevice,12,-1673.85,-342.27,1.50
scenario_05_traffic,enddevice,13,175.27,1775.31,1.50
scenario_05_traffic,enddevice,14,717.71,1592.06,1.50
scenario_05_traffic,enddevice,15,-614.18,1300.41,1.50
scenario_05_traffic,enddevice,16,-351.95,-1264.19,1.50
scenario_05_traffic,enddevice,17,1538.63,-1874.11,1.50
scenario_05_traffic,enddevice,18,1786.71,1519.13,1.50
scenario_05_traffic,enddevice,19,1719.62,-85.41,1.50
scenario_05_traffic,enddevice,20,-1483.86,566.99,1.50
scenario_05_traffic,enddevice,21,-877.31,-1734.78,1.50
scenario_05_traffic,enddevice,22,-317.84,748.49,1.50
scenario_05_traffic,enddevice,23,-1508.03,-1967.74,1.50
scenario_05_traffic,enddevice,24,-806.38,-1425.05,1.50
scenario_05_traffic,enddevice,25,-1576.86,779.69,1.50
scenario_05_traffic,enddevice,26,-1858.48,-1549.61,1.50
scenario_05_traffic,enddevice,27,1085.79,1729.54,1.50
scenario_05_traffic,enddevice,28,236.39,-702.42,1.50
scenario_05_traffic,enddevice,29,1370.69,-1263.25,1.50
scenario_05_traffic,enddevice,30,1664.29,920.87,1.50
scenario_05_traffic,enddevice,31,1245.40,127.27,1.50
scenario_05_traffic,enddevice,32,-474.29,-1637.55,1.50
scenario_05_traffic,enddevice,33,-1441.87,-1804.04,1.50
scenario_05_traffic,enddevice,34,-494.15,-39.01,1.50
scenario_05_traffic,enddevice,35,1306.17,679.28,1.50
scenario_05_traffic,enddevice,36,-661.35,1703.80,1.50
scenario_05_traffic,enddevice,37,-121.17,-68.19,1.50
scenario_05_traffic,enddevice,38,-1290.19,-1579.00,1.50
scenario_05_traffic,enddevice,39,-1780.77,-1990.87,1.50
scenario_05_traffic,enddevice,40,-1055.97,-1558.31,1.50
scenario_05_traffic,enddevice,41,-1750.38,-1464.16,1.50
scenario_05_traffic,enddevice,42,1452.57,-1167.33,1.50
scenario_05_traffic,enddevice,43,1563.09,1377.62,1.50
scenario_05_traffic,enddevice,44,-458.63,-38.40,1.50
scenario_05_traffic,enddevice,45,53.77,1271.85,1.50
scenario_05_traffic,enddevice,46,-1724.01,-1573.16,1.50
scenario_05_traffic,enddevice,47,1775.57,-1139.11,1.50
scenario_05_traffic,enddevice,48,-96.64,568.07,1.50
scenario_05_traffic,enddevice,49,-1274.77,993.26,1.50
scenario_05_traffic,enddevice,50,-781.00,1480.45,1.50
scenario_05_traffic,enddevice,51,329.21,-1648.05,1.50
scenario_05_traffic,enddevice,52,-1821.78,-759.97,1.50
scenario_05_traffic,enddevice,53,-780.06,736.83,1.50
scenario_05_traffic,enddevice,54,451.97,-142.40,1.50
scenario_05_traffic,enddevice,55,-1990.32,-1923.23,1.50
scenario_05_traffic,enddevice,56,1555.23,564.68,1.50
scenario_05_traffic,enddevice,57,138.11,-718.04,1.50
scenario_05_traffic,enddevice,58,-1127.89,1621.70,1.50
scenario_05_traffic,enddevice,59,1474.62,-644.56,1.50
scenario_05_traffic,enddevice,60,650.96,657.74,1.50
scenario_05_traffic,enddevice,61,-641.43,-620.54,1.50
scenario_05_traffic,enddevice,62,1208.92,29.42,1.50
scenario_05_traffic,enddevice,63,-59.60,729.29,1.50
scenario_05_traffic,enddevice,64,-1099.75,-1923.46,1.50
scenario_05_traffic,enddevice,65,-424.70,1360.54,1.50
scenario_05_traffic,enddevice,66,-733.89,-1167.24,1.50
scenario_05_traffic,enddevice,67,755.25,486.18,1.50
scenario_05_traffic,enddevice,68,-1989.64,567.84,1.50
scenario_05_traffic,enddevice,69,1636.39,1167.92,1.50
scenario_05_traffic,enddevice,70,-22.01,534.82,1.50
scenario_05_traffic,enddevice,71,-171.68,1615.61,1.50
scenario_05_traffic,enddevice,72,1183.43,1699.27,1.50
scenario_05_traffic,enddevice,73,-634.30,1551.44,1.50
scenario_05_traffic,enddevice,74,-466.34,-1619.30,1.50
scenario_05_traffic,enddevice,75,-307.42,-730.58,1.50
scenario_05_traffic,enddevice,76,-1229.07,950.91,1.50
scenario_05_traffic,enddevice,77,-625.82,415.18,1.50
scenario_05_traffic,enddevice,78,-1396.23,861.10,1.50
scenario_05_traffic,enddevice,79,-990.59,-820.25,1.50
scenario_05_traffic,enddevice,80,888.93,-1211.16,1.50
scenario_05_traffic,enddevice,81,1395.35,1652.15,1.50
scenario_05_traffic,enddevice,82,1575.63,-1922.90,1.50
scenario_05_traffic,enddevice,83,-1789.48,-815.96,1.50
scenario_05_traffic,enddevice,84,-340.27,-208.44,1.50
scenario_05_traffic,enddevice,85,-1554.14,-1477.70,1.50
scenario_05_traffic,enddevice,86,-930.06,1637.95,1.50
scenario_05_traffic,enddevice,87,101.21,1539.30,1.50
scenario_05_traffic,enddevice,88,1968.46,1171.90,1.50
scenario_05_traffic,enddevice,89,-844.66,194.45,1.50
scenario_05_traffic,enddevice,90,-1064.27,445.19,1.50
scenario_05_traffic,enddevice,91,-210.09,-840.92,1.50
scenario_05_traffic,enddevice,92,222.01,1790.07,1.50
scenario_05_traffic,enddevice,93,-1740.98,429.81,1.50
scenario_05_traffic,enddevice,94,-432.04,-1841.99,1.50
scenario_05_traffic,enddevice,95,-1461.71,-831.10,1.50
scenario_05_traffic,enddevice,96,-556.57,-1960.34,1.50
scenario_05_traffic,enddevice,97,-1952.32,-82.78,1.50
scenario_05_traffic,enddevice,98,-69.88,-319.83,1.50
scenario_05_traffic,enddevice,99,803.59,-202.31,1.50
scenario_03_sf_impact,gateway,0,0.00,0.00,15.00
scenario_03_sf_impact,enddevice,0,35.16,480.41,1.50
scenario_03_sf_impact,enddevice,1,1275.79,1111.15,1.50
scenario_03_sf_impact,enddevice,2,-630.51,1646.48,1.50
scenario_03_sf_impact,enddevice,3,-240.71,-105.89,1.50
scenario_03_sf_impact,enddevice,4,313.09,199.57,1.50
scenario_03_sf_impact,enddevice,5,-1164.64,-789.22,1.50
scenario_03_sf_impact,enddevice,6,-438.59,-1943.72,1.50
scenario_03_sf_impact,enddevice,7,-1355.88,-367.77,1.50
scenario_03_sf_impact,enddevice,8,987.40,260.18,1.50
scenario_03_sf_impact,enddevice,9,-156.81,-955.96,1.50
scenario_03_sf_impact,enddevice,10,2.83,964.21,1.50
scenario_03_sf_impact,enddevice,11,-403.50,1192.86,1.50
scenario_03_sf_impact,enddevice,12,972.67,1609.04,1.50
scenario_03_sf_impact,enddevice,13,1068.91,1781.34,1.50
scenario_03_sf_impact,enddevice,14,338.88,1719.45,1.50
scenario_03_sf_impact,enddevice,15,81.14,-605.03,1.50
scenario_03_sf_impact,enddevice,16,-657.57,-371.88,1.50
scenario_03_sf_impact,enddevice,17,-1473.60,1727.29,1.50
scenario_03_sf_impact,enddevice,18,476.72,810.68,1.50
scenario_03_sf_impact,enddevice,19,-233.63,927.67,1.50
scenario_03_sf_impact,enddevice,20,-832.17,214.98,1.50
scenario_03_sf_impact,enddevice,21,-643.58,399.31,1.50
scenario_03_sf_impact,enddevice,22,916.39,1430.45,1.50
scenario_03_sf_impact,enddevice,23,-1344.46,549.92,1.50
scenario_03_sf_impact,enddevice,24,973.51,-1962.28,1.50
scenario_03_sf_impact,enddevice,25,-465.27,-930.28,1.50
scenario_03_sf_impact,enddevice,26,-1143.94,81.38,1.50
scenario_03_sf_impact,enddevice,27,1430.89,-1480.73,1.50
scenario_03_sf_impact,enddevice,28,-905.11,-43.24,1.50
scenario_03_sf_impact,enddevice,29,395.61,387.71,1.50
scenario_03_sf_impact,enddevice,30,1495.82,496.96,1.50
scenario_03_sf_impact,enddevice,31,114.77,-1397.59,1.50
scenario_03_sf_impact,enddevice,32,-578.76,-1268.92,1.50
scenario_03_sf_impact,enddevice,33,-192.23,1616.82,1.50
scenario_03_sf_impact,enddevice,34,-1146.01,814.61,1.50
scenario_03_sf_impact,enddevice,35,-1964.32,713.49,1.50
scenario_03_sf_impact,enddevice,36,-1213.94,351.27,1.50
scenario_03_sf_impact,enddevice,37,-461.02,795.52,1.50
scenario_03_sf_impact,enddevice,38,721.48,-555.27,1.50
scenario_03_sf_impact,enddevice,39,205.09,355.19,1.50
scenario_03_sf_impact,enddevice,40,757.70,1194.35,1.50
scenario_03_sf_impact,enddevice,41,-1772.20,-1928.02,1.50
