scenario,type,id,x,y,z
scenario_01_baseline,enddevice,76,-921.80,713.18,1.50
scenario_01_baseline,enddevice,77,-469.36,311.39,1.50
scenario_01_baseline,enddevice,78,-1047.17,645.83,1.50
scenario_01_baseline,enddevice,79,-742.94,-615.19,1.50
scenario_01_baseline,enddevice,80,666.70,-908.37,1.50
scenario_01_baseline,enddevice,81,1046.52,1239.11,1.50
scenario_01_baseline,enddevice,82,1181.72,-1442.18,1.50
scenario_01_baseline,enddevice,83,-1342.11,-611.97,1.50
scenario_01_baseline,enddevice,84,-255.20,-156.33,1.50
scenario_01_baseline,enddevice,85,-1165.60,-1108.28,1.50
scenario_01_baseline,enddevice,86,-697.54,1228.46,1.50
scenario_01_baseline,enddevice,87,75.91,1154.47,1.50
scenario_01_baseline,enddevice,88,1476.35,878.92,1.50
scenario_01_baseline,enddevice,89,-633.49,145.84,1.50
scenario_01_baseline,enddevice,90,-798.21,333.89,1.50
scenario_01_baseline,enddevice,91,-157.57,-630.69,1.50
scenario_01_baseline,enddevice,92,166.51,1342.56,1.50
scenario_01_baseline,enddevice,93,-1305.73,322.36,1.50
scenario_01_baseline,enddevice,94,-324.03,-1381.49,1.50
scenario_01_baseline,enddevice,95,-1096.28,-623.33,1.50
scenario_01_baseline,enddevice,96,-417.43,-1470.26,1.50
scenario_01_baseline,enddevice,97,-1464.24,-62.09,1.50
scenario_01_baseline,enddevice,98,-52.41,-239.87,1.50
scenario_01_baseline,enddevice,99,602.70,-151.73,1.50
scenario_02_adr,gateway,0,0.00,0.00,15.00
scenario_02_adr,enddevice,0,189.87,-855.81,1.50
scenario_02_adr,enddevice,1,-577.06,353.00,1.50
scenario_02_adr,enddevice,2,1306.15,-511.29,1.50
scenario_02_adr,enddevice,3,1066.80,725.00,1.50
scenario_02_adr,enddevice,4,-518.67,-84.85,1.50
scenario_02_adr,enddevice,5,-1305.67,669.82,1.50
scenario_02_adr,enddevice,6,-1201.68,1088.04,1.50
scenario_02_adr,enddevice,7,1257.48,-682.74,1.50
scenario_02_adr,enddevice,8,127.44,-437.96,1.50
scenario_02_adr,enddevice,9,-147.73,1164.10,1.50
scenario_02_adr,enddevice,10,258.07,-455.86,1.50
scenario_02_adr,enddevice,11,-1119.70,-1416.20,1.50
scenario_02_adr,enddevice,12,-1255.39,-256.71,1.50
scenario_02_adr,enddevice,13,131.46,1331.49,1.50
scenario_02_adr,enddevice,14,538.29,1194.05,1.50
scenario_02_adr,enddevice,15,-460.63,975.31,1.50
scenario_02_adr,enddevice,16,-263.96,-948.14,1.50
scenario_02_adr,enddevice,17,1153.97,-1405.58,1.50
scenario_02_adr,enddevice,18,1340.04,1139.35,1.50
scenario_02_adr,enddevice,19,1289.71,-64.05,1.50
scenario_02_adr,enddevice,20,-1112.90,425.25,1.50
scenario_02_adr,enddevice,21,-657.98,-1301.09,1.50
scenario_02_adr,enddevice,22,-238.38,561.37,1.50
scenario_02_adr,enddevice,23,-1131.02,-1475.81,1.50
scenario_02_adr,enddevice,24,-604.79,-1068.79,1.50
scenario_02_adr,enddevice,25,-1182.64,584.77,1.50
scenario_02_adr,enddevice,26,-1393.86,-1162.20,1.50
scenario_02_adr,enddevice,27,814.34,1297.16,1.50
scenario_02_adr,enddevice,28,177.29,-526.82,1.50
scenario_02_adr,enddevice,29,1028.02,-947.44,1.50
scenario_02_adr,enddevice,30,1248.22,690.65,1.50
scenario_02_adr,enddevice,31,934.05,95.45,1.50
scenario_02_adr,enddevice,32,-355.72,-1228.16,1.50
scenario_02_adr,enddevice,33,-1081.40,-1353.03,1.50
scenario_02_adr,enddevice,34,-370.61,-29.26,1.50
scenario_02_adr,enddevice,35,979.63,509.46,1.50
scenario_02_adr,enddevice,36,-496.01,1277.85,1.50
scenario_02_adr,enddevice,37,-90.87,-51.14,1.50
scenario_02_adr,enddevice,38,-967.65,-1184.25,1.50
scenario_02_adr,enddevice,39,-1335.58,-1493.15,1.50
scenario_02_adr,enddevice,40,-791.98,-1168.73,1.50
scenario_02_adr,enddevice,41,-1312.78,-1098.12,1.50
scenario_02_adr,enddevice,42,1089.43,-875.49,1.50
scenario_02_adr,enddevice,43,1172.32,1033.21,1.50
scenario_02_adr,enddevice,44,-343.97,-28.80,1.50
scenario_02_adr,enddevice,45,40.33,953.88,1.50
scenario_02_adr,enddevice,46,-1293.01,-1179.87,1.50
scenario_02_adr,enddevice,47,1331.68,-854.33,1.50
scenario_02_adr,enddevice,48,-72.48,426.06,1.50
scenario_02_adr,enddevice,49,-956.08,744.95,1.50
scenario_02_adr,enddevice,50,-585.75,1110.34,1.50
scenario_02_adr,enddevice,51,246.90,-1236.03,1.50
scenario_02_adr,enddevice,52,-1366.33,-569.98,1.50
scenario_02_adr,enddevice,53,-585.05,552.62,1.50
scenario_02_adr,enddevice,54,338.98,-106.80,1.50
scenario_02_adr,enddevice,55,-1492.74,-1442.42,1.50
scenario_02_adr,enddevice,56,1166.43,423.51,1.50
scenario_02_adr,enddevice,57,103.58,-538.53,1.50
scenario_02_adr,enddevice,58,-845.91,1216.28,1.50
scenario_02_adr,enddevice,59,1105.97,-483.42,1.50
scenario_02_adr,enddevice,60,488.22,493.31,1.50
scenario_02_adr,enddevice,61,-481.07,-465.40,1.50
scenario_02_adr,enddevice,62,906.69,22.07,1.50
scenario_02_adr,enddevice,63,-44.70,546.97,1.50
scenario_02_adr,enddevice,64,-824.81,-1442.59,1.50
scenario_02_adr,enddevice,65,-318.52,1020.41,1.50
scenario_02_adr,enddevice,66,-550.41,-875.43,1.50
scenario_02_adr,enddevice,67,566.44,364.64,1.50
scenario_02_adr,enddevice,68,-1492.23,425.88,1.50
scenario_02_adr,enddevice,69,1227.29,875.94,1.50
scenario_02_adr,enddevice,70,-16.51,401.12,1.50
scenario_02_adr,enddevice,71,-128.76,1211.71,1.50
scenario_02_adr,enddevice,72,887.57,1274.45,1.50
scenario_02_adr,enddevice,73,-475.72,1163.58,1.50
scenario_02_adr,enddevice,74,-349.75,-1214.48,1.50
scenario_02_adr,enddevice,75,-230.57,-547.93,1.50
scenario_02_adr,enddevice,76,-921.80,713.18,1.50
scenario_02_adr,enddevice,77,-469.36,311.39,1.50
scenario_02_adr,enddevice,78,-1047.17,645.83,1.50
scenario_02_adr,enddevice,79,-742.94,-615.19,1.50
scenario_02_adr,enddevice,80,666.70,-908.37,1.50
scenario_02_adr,enddevice,81,1046.52,1239.11,1.50
scenario_02_adr,enddevice,82,1181.72,-1442.18,1.50
scenario_02_adr,enddevice,83,-1342.11,-611.97,1.50
scenario_02_adr,enddevice,84,-255.20,-156.33,1.50
scenario_02_adr,enddevice,85,-1165.60,-1108.28,1.50
scenario_02_adr,enddevice,86,-697.54,1228.46,1.50
scenario_02_adr,enddevice,87,75.91,1154.47,1.50
scenario_02_adr,enddevice,88,1476.35,878.92,1.50
scenario_02_adr,enddevice,89,-633.49,145.84,1.50
scenario_02_adr,enddevice,90,-798.21,333.89,1.50
scenario_02_adr,enddevice,91,-157.57,-630.69,1.50
scenario_02_adr,enddevice,92,166.51,1342.56,1.50
scenario_02_adr,enddevice,93,-1305.73,322.36,1.50
scenario_02_adr,enddevice,94,-324.03,-1381.49,1.50
scenario_02_adr,enddevice,95,-1096.28,-623.33,1.50
scenario_02_adr,enddevice,96,-417.43,-1470.26,1.50
scenario_02_adr,enddevice,97,-1464.24,-62.09,1.50
scenario_02_adr,enddevice,98,-52.41,-239.87,1.50
scenario_02_adr,enddevice,99,602.70,-151.73,1.50
scenario_04_confirmed,gateway,0,0.00,0.00,15.00
scenario_04_confirmed,enddevice,0,189.87,-855.81,1.50
scenario_04_confirmed,enddevice,1,-577.06,353.00,1.50
scenario_04_confirmed,enddevice,2,1306.15,-511.29,1.50
scenario_04_confirmed,enddevice,3,1066.80,725.00,1.50
scenario_04_confirmed,enddevice,4,-518.67,-84.85,1.50
scenario_04_confirmed,enddevice,5,-1305.67,669.82,1.50
scenario_04_confirmed,enddevice,6,-1201.68,1088.04,1.50
scenario_04_confirmed,enddevice,7,1257.48,-682.74,1.50
scenario_04_confirmed,enddevice,8,127.44,-437.96,1.50
scenario_04_confirmed,enddevice,9,-147.73,1164.10,1.50
scenario_04_confirmed,enddevice,10,258.07,-455.86,1.50
scenario_04_confirmed,enddevice,11,-1119.70,-1416.20,1.50
scenario_04_confirmed,enddevice,12,-1255.39,-256.71,1.50
scenario_04_confirmed,enddevice,13,131.46,1331.49,1.50
scenario_04_confirmed,enddevice,14,538.29,1194.05,1.50
scenario_04_confirmed,enddevice,15,-460.63,975.31,1.50
scenario_04_confirmed,enddevice,16,-263.96,-948.14,1.50
scenario_04_confirmed,enddevice,17,1153.97,-1405.58,1.50
scenario_04_confirmed,enddevice,18,1340.04,1139.35,1.50
scenario_04_confirmed,enddevice,19,1289.71,-64.05,1.50
scenario_04_confirmed,enddevice,20,-1112.90,425.25,1.50
scenario_04_confirmed,enddevice,21,-657.98,-1301.09,1.50
scenario_04_confirmed,enddevice,22,-238.38,561.37,1.50
scenario_04_confirmed,enddevice,23,-1131.02,-1475.81,1.50
scenario_04_confirmed,enddevice,24,-604.79,-1068.79,1.50
scenario_04_confirmed,enddevice,25,-1182.64,584.77,1.50
scenario_04_confirmed,enddevice,26,-1393.86,-1162.20,1.50
scenario_04_confirmed,enddevice,27,814.34,1297.16,1.50
scenario_04_confirmed,enddevice,28,177.29,-526.82,1.50
scenario_04_confirmed,enddevice,29,1028.02,-947.44,1.50
scenario_04_confirmed,enddevice,30,1248.22,690.65,1.50
scenario_04_confirmed,enddevice,31,934.05,95.45,1.50
scenario_04_confirmed,enddevice,32,-355.72,-1228.16,1.50
scenario_04_confirmed,enddevice,33,-1081.40,-1353.03,1.50
scenario_04_confirmed,enddevice,34,-370.61,-29.26,1.50
scenario_04_confirmed,enddevice,35,979.63,509.46,1.50
scenario_04_confirmed,enddevice,36,-496.01,1277.85,1.50
scenario_04_confirmed,enddevice,37,-90.87,-51.14,1.50
scenario_04_confirmed,enddevice,38,-967.65,-1184.25,1.50
scenario_04_confirmed,enddevice,39,-1335.58,-1493.15,1.50
scenario_04_confirmed,enddevice,40,-791.98,-1168.73,1.50
scenario_04_confirmed,enddevice,41,-1312.78,-1098.12,1.50
scenario_04_confirmed,enddevice,42,1089.43,-875.49,1.50
scenario_04_confirmed,enddevice,43,1172.32,1033.21,1.50
scenario_04_confirmed,enddevice,44,-343.97,-28.80,1.50
scenario_04_confirmed,enddevice,45,40.33,953.88,1.50
scenario_04_confirmed,enddevice,46,-1293.01,-1179.87,1.50
scenario_04_confirmed,enddevice,47,1331.68,-854.33,1.50
scenario_04_confirmed,enddevice,48,-72.48,426.06,1.50
scenario_04_confirmed,enddevice,49,-956.08,744.95,1.50
scenario_04_confirmed,enddevice,50,-585.75,1110.34,1.50
scenario_04_confirmed,enddevice,51,246.90,-1236.03,1.50
scenario_04_confirmed,enddevice,52,-1366.33,-569.98,1.50
scenario_04_confirmed,enddevice,53,-585.05,552.62,1.50
scenario_04_confirmed,enddevice,54,338.98,-106.80,1.50
scenario_04_confirmed,enddevice,55,-1492.74,-1442.42,1.50
scenario_04_confirmed,enddevice,56,1166.43,423.51,1.50
scenario_04_confirmed,enddevice,57,103.58,-538.53,1.50
scenario_04_confirmed,enddevice,58,-845.91,1216.28,1.50
scenario_04_confirmed,enddevice,59,1105.97,-483.42,1.50
scenario_04_confirmed,enddevice,60,488.22,493.31,1.50
scenario_04_confirmed,enddevice,61,-481.07,-465.40,1.50
scenario_04_confirmed,enddevice,62,906.69,22.07,1.50
scenario_04_confirmed,enddevice,63,-44.70,546.97,1.50
scenario_04_confirmed,enddevice,64,-824.81,-1442.59,1.50
scenario_04_confirmed,enddevice,65,-318.52,1020.41,1.50
scenario_04_confirmed,enddevice,66,-550.41,-875.43,1.50
scenario_04_confirmed,enddevice,67,566.44,364.64,1.50
scenario_04_confirmed,enddevice,68,-1492.23,425.88,1.50
scenario_04_confirmed,enddevice,69,1227.29,875.94,1.50
scenario_04_confirmed,enddevice,70,-16.51,401.12,1.50
scenario_04_confirmed,enddevice,71,-128.76,1211.71,1.50
scenario_04_confirmed,enddevice,72,887.57,1274.45,1.50
scenario_04_confirmed,enddevice,73,-475.72,1163.58,1.50
scenario_04_confirmed,enddevice,74,-349.75,-1214.48,1.50
scenario_04_confirmed,enddevice,75,-230.57,-547.93,1.50
scenario_04_confirmed,enddevice,76,-921.80,713.18,1.50
scenario_04_confirmed,enddevice,77,-469.36,311.39,1.50
scenario_04_confirmed,enddevice,78,-1047.17,645.83,1.50
scenario_04_confirmed,enddevice,79,-742.94,-615.19,1.50
scenario_04_confirmed,enddevice,80,666.70,-908.37,1.50
scenario_04_confirmed,enddevice,81,1046.52,1239.11,1.50
scenario_04_confirmed,enddevice,82,1181.72,-1442.18,1.50
scenario_04_confirmed,enddevice,83,-1342.11,-611.97,1.50
scenario_04_confirmed,enddevice,84,-255.20,-156.33,1.50
scenario_04_confirmed,enddevice,85,-1165.60,-1108.28,1.50
scenario_04_confirmed,enddevice,86,-697.54,1228.46,1.50
scenario_04_confirmed,enddevice,87,75.91,1154.47,1.50
scenario_04_confirmed,enddevice,88,1476.35,878.92,1.50
scenario_04_confirmed,enddevice,89,-633.49,145.84,1.50
scenario_04_confirmed,enddevice,90,-798.21,333.89,1.50
scenario_04_confirmed,enddevice,91,-157.57,-630.69,1.50
scenario_04_confirmed,enddevice,92,166.51,1342.56,1.50
scenario_04_confirmed,enddevice,93,-1305.73,322.36,1.50
scenario_04_confirmed,enddevice,94,-324.03,-1381.49,1.50
scenario_04_confirmed,enddevice,95,-1096.28,-623.33,1.50
scenario_04_confirmed,enddevice,96,-417.43,-1470.26,1.50
scenario_04_confirmed,enddevice,97,-1464.24,-62.09,1.50
scenario_04_confirmed,enddevice,98,-52.41,-239.87,1.50
scenario_04_confirmed,enddevice,99,602.70,-151.73,1.50
scenario_05_traffic,gateway,0,0.00,0.00,15.00
scenario_05_traffic,enddevice,0,189.87,-855.81,1.50
scenario_05_traffic,enddevice,1,-577.06,353.00,1.50
scenario_05_traffic,enddevice,2,1306.15,-511.29,1.50
scenario_05_traffic,enddevice,3,1066.80,725.00,1.50
scenario_05_traffic,enddevice,4,-518.67,-84.85,1.50
scenario_05_traffic,enddevice,5,-1305.67,669.82,1.50
scenario_05_traffic,enddevice,6,-1201.68,1088.04,1.50
scenario_05_traffic,enddevice,7,1257.48,-682.74,1.50
scenario_05_traffic,enddevice,8,127.44,-437.96,1.50
scenario_05_traffic,enddevice,9,-147.73,1164.10,1.50
scenario_05_traffic,enddevice,10,258.07,-455.86,1.50
scenario_05_traffic,enddevice,11,-1119.70,-1416.20,1.50
scenario_05_traffic,enddevice,12,-1255.39,-256.71,1.50
scenario_05_traffic,enddevice,13,131.46,1331.49,1.50
scenario_05_traffic,enddevice,14,538.29,1194.05,1.50
scenario_05_traffic,enddevice,15,-460.63,975.31,1.50
scenario_05_traffic,enddevice,16,-263.96,-948.14,1.50
scenario_05_traffic,enddevice,17,1153.97,-1405.58,1.50
scenario_05_traffic,enddevice,18,1340.04,1139.35,1.50
scenario_05_traffic,enddevice,19,1289.71,-64.05,1.50
scenario_05_traffic,enddevice,20,-1112.90,425.25,1.50
scenario_05_traffic,enddevice,21,-657.98,-1301.09,1.50
scenario_05_traffic,enddevice,22,-238.38,561.37,1.50
scenario_05_traffic,enddevice,23,-1131.02,-1475.81,1.50
scenario_05_traffic,enddevice,24,-604.79,-1068.79,1.50
scenario_05_traffic,enddevice,25,-1182.64,584.77,1.50
scenario_05_traffic,enddevice,26,-1393.86,-1162.20,1.50
scenario_05_traffic,enddevice,27,814.34,1297.16,1.50
scenario_05_traffic,enddevice,28,177.29,-526.82,1.50
scenario_05_traffic,enddevice,29,1028.02,-947.44,1.50
scenario_05_traffic,enddevice,30,1248.22,690.65,1.50
scenario_05_traffic,enddevice,31,934.05,95.45,1.50
scenario_05_traffic,enddevice,32,-355.72,-1228.16,1.50
scenario_05_traffic,enddevice,33,-1081.40,-1353.03,1.50
scenario_05_traffic,enddevice,34,-370.61,-29.26,1.50
scenario_05_traffic,enddevice,35,979.63,509.46,1.50
scenario_05_traffic,enddevice,36,-496.01,1277.85,1.50
scenario_05_traffic,enddevice,37,-90.87,-51.14,1.50
scenario_05_traffic,enddevice,38,-967.65,-1184.25,1.50
scenario_05_traffic,enddevice,39,-1335.58,-1493.15,1.50
scenario_05_traffic,enddevice,40,-791.98,-1168.73,1.50
scenario_05_traffic,enddevice,41,-1312.78,-1098.12,1.50
scenario_05_traffic,enddevice,42,1089.43,-875.49,1.50
scenario_05_traffic,enddevice,43,1172.32,1033.21,1.50
scenario_05_traffic,enddevice,44,-343.97,-28.80,1.50
scenario_05_traffic,enddevice,45,40.33,953.88,1.50
scenario_05_traffic,enddevice,46,-1293.01,-1179.87,1.50
scenario_05_traffic,enddevice,47,1331.68,-854.33,1.50
scenario_05_traffic,enddevice,48,-72.48,426.06,1.50
scenario_05_traffic,enddevice,49,-956.08,744.95,1.50
scenario_05_traffic,enddevice,50,-585.75,1110.34,1.50
scenario_05_traffic,enddevice,51,246.90,-1236.03,1.50
scenario_05_traffic,enddevice,52,-1366.33,-569.98,1.50
scenario_05_traffic,enddevice,53,-585.05,552.62,1.50
scenario_05_traffic,enddevice,54,338.98,-106.80,1.50
scenario_05_traffic,enddevice,55,-1492.74,-1442.42,1.50
scenario_05_traffic,enddevice,56,1166.43,423.51,1.50
scenario_05_traffic,enddevice,57,103.58,-538.53,1.50
scenario_05_traffic,enddevice,58,-845.91,1216.28,1.50
scenario_05_traffic,enddevice,59,1105.97,-483.42,1.50
scenario_05_traffic,enddevice,60,488.22,493.31,1.50
scenario_05_traffic,enddevice,61,-481.07,-465.40,1.50
scenario_05_traffic,enddevice,62,906.69,22.07,1.50
scenario_05_traffic,enddevice,63,-44.70,546.97,1.50
scenario_05_traffic,enddevice,64,-824.81,-1442.59,1.50
scenario_05_traffic,enddevice,65,-318.52,1020.41,1.50
scenario_05_traffic,enddevice,66,-550.41,-875.43,1.50
scenario_05_traffic,enddevice,67,566.44,364.64,1.50
scenario_05_traffic,enddevice,68,-1492.23,425.88,1.50
scenario_05_traffic,enddevice,69,1227.29,875.94,1.50
scenario_05_traffic,enddevice,70,-16.51,401.12,1.50
scenario_05_traffic,enddevice,71,-128.76,1211.71,1.50
scenario_05_traffic,enddevice,72,887.57,1274.45,1.50
scenario_05_traffic,enddevice,73,-475.72,1163.58,1.50
scenario_05_traffic,enddevice,74,-349.75,-1214.48,1.50
scenario_05_traffic,enddevice,75,-230.57,-547.93,1.50
scenario_05_traffic,enddevice,76,-921.80,713.18,1.50
scenario_05_traffic,enddevice,77,-469.36,311.39,1.50
scenario_05_traffic,enddevice,78,-1047.17,645.83,1.50
scenario_05_traffic,enddevice,79,-742.94,-615.19,1.50
scenario_05_traffic,enddevice,80,666.70,-908.37,1.50
scenario_05_traffic,enddevice,81,1046.52,1239.11,1.50
scenario_05_traffic,enddevice,82,1181.72,-1442.18,1.50
scenario_05_traffic,enddevice,83,-1342.11,-611.97,1.50
scenario_05_traffic,enddevice,84,-255.20,-156.33,1.50
scenario_05_traffic,enddevice,85,-1165.60,-1108.28,1.50
scenario_05_traffic,enddevice,86,-697.54,1228.46,1.50
scenario_05_traffic,enddevice,87,75.91,1154.47,1.50
scenario_05_traffic,enddevice,88,1476.35,878.92,1.50
scenario_05_traffic,enddevice,89,-633.49,145.84,1.50
scenario_05_traffic,enddevice,90,-798.21,333.89,1.50
scenario_05_traffic,enddevice,91,-157.57,-630.69,1.50
scenario_05_traffic,enddevice,92,166.51,1342.56,1.50
scenario_05_traffic,enddevice,93,-1305.73,322.36,1.50
scenario_05_traffic,enddevice,94,-324.03,-1381.49,1.50
scenario_05_traffic,enddevice,95,-1096.28,-623.33,1.50
scenario_05_traffic,enddevice,96,-417.43,-1470.26,1.50
scenario_05_traffic,enddevice,97,-1464.24,-62.09,1.50
scenario_05_traffic,enddevice,98,-52.41,-239.87,1.50
scenario_05_traffic,enddevice,99,602.70,-151.73,1.50
scenario_03_sf_impact,gateway,0,0.00,0.00,15.00
scenario_03_sf_impact,enddevice,0,26.37,360.31,1.50
scenario_03_sf_impact,enddevice,1,956.84,833.36,1.50
scenario_03_sf_impact,enddevice,2,-472.88,1234.86,1.50
scenario_03_sf_impact,enddevice,3,-180.53,-79.42,1.50
scenario_03_sf_impact,enddevice,4,234.82,149.68,1.50
scenario_03_sf_impact,enddevice,5,-873.48,-591.91,1.50
scenario_03_sf_impact,enddevice,6,-328.94,-1457.79,1.50
scenario_03_sf_impact,enddevice,7,-1016.91,-275.83,1.50
scenario_03_sf_impact,enddevice,8,740.55,195.14,1.50
scenario_03_sf_impact,enddevice,9,-117.61,-716.97,1.50
scenario_03_sf_impact,enddevice,10,2.12,723.16,1.50
scenario_03_sf_impact,enddevice,11,-302.63,894.64,1.50
scenario_03_sf_impact,enddevice,12,729.50,1206.78,1.50
scenario_03_sf_impact,enddevice,13,801.68,1336.01,1.50
scenario_03_sf_impact,enddevice,14,254.16,1289.58,1.50
scenario_03_sf_impact,enddevice,15,60.85,-453.78,1.50
scenario_03_sf_impact,enddevice,16,-493.18,-278.91,1.50
scenario_03_sf_impact,enddevice,17,-1105.20,1295.47,1.50
scenario_03_sf_impact,enddevice,18,357.54,608.01,1.50
scenario_03_sf_impact,enddevice,19,-175.22,695.75,1.50
scenario_03_sf_impact,enddevice,20,-624.12,161.24,1.50
scenario_03_sf_impact,enddevice,21,-482.69,299.48,1.50
scenario_03_sf_impact,enddevice,22,687.29,1072.84,1.50
scenario_03_sf_impact,enddevice,23,-1008.35,412.44,1.50
scenario_03_sf_impact,enddevice,24,730.13,-1471.71,1.50
scenario_03_sf_impact,enddevice,25,-348.95,-697.71,1.50
scenario_03_sf_impact,enddevice,26,-857.95,61.03,1.50
scenario_03_sf_impact,enddevice,27,1073.17,-1110.55,1.50
scenario_03_sf_impact,enddevice,28,-678.83,-32.43,1.50
scenario_03_sf_impact,enddevice,29,296.71,290.78,1.50
scenario_03_sf_impact,enddevice,30,1121.87,372.72,1.50
scenario_03_sf_impact,enddevice,31,86.08,-1048.20,1.50
scenario_03_sf_impact,enddevice,32,-434.07,-951.69,1.50
scenario_03_sf_impact,enddevice,33,-144.17,1212.62,1.50
scenario_03_sf_impact,enddevice,34,-859.51,610.96,1.50
scenario_03_sf_impact,enddevice,35,-1473.24,535.11,1.50
scenario_03_sf_impact,enddevice,36,-910.45,263.45,1.50
scenario_03_sf_impact,enddevice,37,-345.76,596.64,1.50
scenario_03_sf_impact,enddevice,38,541.11,-416.45,1.50
scenario_03_sf_impact,enddevice,39,153.82,266.39,1.50
scenario_03_sf_impact,enddevice,40,568.28,895.76,1.50
scenario_03_sf_impact,enddevice,41,-1329.15,-1446.01,1.50
scenario_03_sf_impact,enddevice,42,-162.30,1453.58,1.50
scenario_03_sf_impact,enddevice,43,777.80,-236.26,1.50
scenario_03_sf_impact,enddevice,44,-244.08,802.33,1.50
